Frame	Head.X	Head.Y	Feet.X	Feet.Y	Height
536	627	216	622	676	182
543	622	176	624	567	182
550	635	148	627	490	182
557	634	121	637	430	182
564	635	111	640	378	182
572	620	98	635	339	182
579	606	90	624	303	182
586	586	80	607	281	182
593	561	74	576	257	182
600	524	64	550	233	182
607	495	62	512	220	182

