Frame	Head.X	Head.Y	Feet.X	Feet.Y	Height
341	178	188	178	363	172
356	171	188	171	353	172
383	168	182	170	346	172
424	177	176	176	329	172
472	164	172	167	310	172
500	160	170	158	306	172
650	154	156	152	266	172
747	149	149	148	251	172
827	164	144	163	239	172
864	166	143	167	233	172
903	175	144	175	228	172
941	185	140	180	222	172
972	192	142	186	224	172
996	198	141	196	217	172

