Frame	Head.X	Head.Y	Feet.X	Feet.Y	Height
3891	630	8	642	136	172
3897	619	14	626	145	172
3904	593	22	608	164	172
3911	573	34	582	179	172
3916	552	40	570	195	172
3924	528	56	543	221	172
3930	497	69	525	244	172
3938	464	89	486	287	172
3944	427	108	464	316	172
3951	387	132	420	353	172
3958	325	165	387	408	172
3965	268	208	329	462	172
3971	195	255	295	523	172
3978	117	313	219	606	172

