Frame	Head.X	Head.Y	Feet.X	Feet.Y	Height
855	583	23	574	191	172
863	606	32	611	215	172
870	628	39	621	233	172
877	628	48	629	261	172
884	643	58	634	280	172
891	639	70	641	317	172
898	658	82	643	350	172
905	652	100	651	396	172
913	673	132	658	452	172
919	666	159	664	529	172
927	694	207	679	606	172
933	691	250	691	705	172

