Frame	Head.X	Head.Y	Feet.X	Feet.Y	Height
2722	985	212	960	635	173
2729	979	172	942	554	173
2737	953	138	937	490	173
2745	942	111	920	431	173
2752	924	93	914	389	173
2759	916	73	900	348	173
2766	892	58	885	316	173
2773	874	46	858	287	173
2781	847	33	844	263	173
2788	830	20	820	233	173
2794	816	13	810	218	173

