Frame	Head.X	Head.Y	Feet.X	Feet.Y	Height
599	522	251	538	671	173
606	502	213	513	585	173
613	501	182	511	513	173
620	500	161	513	445	173
626	501	142	506	402	173
632	500	129	505	369	173
641	519	113	524	337	173
649	525	98	536	304	173
656	533	93	538	285	173
663	525	84	537	261	173
672	513	78	525	247	173
679	492	74	512	227	173

