Frame	Head.X	Head.Y	Feet.X	Feet.Y	Height
293	168	177	165	358	178
316	167	174	165	345	178
348	162	170	160	330	178
373	162	165	160	320	178
395	161	165	159	307	178
420	162	163	159	301	178
446	161	159	162	290	178
471	161	156	160	282	178
496	158	151	159	275	178
547	158	151	158	261	178
599	162	145	163	250	178
658	180	142	179	238	178
694	194	139	194	233	178

